;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-16, 00:28:46.448
;Uptime, 4,sec,  Vbat, 1344, mv, EOL, 1100, mv
;SampleRate, 100,Hz
;Deadband, 0, counts
;DeadbandTimeout, 15.000,sec
;Time, Ax, Ay, Az
5.754701,-15,-1409,-1797
5.764469,-38,-1152,-1843
5.774237,82,-1131,-1907
5.784005,167,-1095,-1836
5.793773,130,-970,-1988
5.803773,89,-891,-2056
5.813541,35,-768,-1988
5.823309,-8,-652,-2082
5.833047,28,-592,-2272
5.842815,133,-529,-2275
5.852815,139,-306,-2057
5.862583,-56,-150,-2011
5.872351,-104,-125,-2257
5.882119,55,-83,-2493
5.891887,194,-33,-2236
5.901887,249,248,-1940
5.911655,117,557,-1997
5.921423,-83,514,-1945
5.931191,-174,394,-2070
5.940959,-145,483,-2393
5.950959,12,640,-2332
5.960697,153,855,-1911
5.970465,124,1117,-1518
5.980233,41,1051,-1468
5.990001,-2,819,-1727
6.000001,-83,719,-1779
6.009769,-86,591,-1770
6.019537,-11,637,-1863
6.029305,30,657,-1291
6.039073,74,1640,-1390
6.049073,-9,3269,-2032
6.058841,-31,2219,-1115
6.068579,23,746,-879
6.078347,-138,1365,-1982
6.088115,-163,1460,-1865
6.098115,7,1264,-1211
6.107883,-38,1728,-1149
6.117651,-81,1828,-808
6.127419,-15,1726,-733
6.137187,57,1640,-1243
6.147187,164,1419,-1213
6.156955,-4,1710,-874
6.166693,-299,2122,-670
6.176461,-302,1790,-709
6.186229,-77,1556,-1043
6.196229,171,1780,-859
6.205997,149,1955,-331
6.215765,-165,2044,-458
6.225533,-297,1794,-747
6.235301,-134,1615,-711
6.245301,19,1917,-513
6.255069,55,2081,-286
6.264807,-4,1910,-383
6.274575,-106,1765,-567
6.284343,-152,1856,-447
6.294343,-99,2012,-265
6.304111,-38,1987,-279
6.313879,-52,1880,-377
6.323647,-109,1880,-395
6.333385,-125,1960,-308
6.343385,-79,1980,-256
6.353153,-40,1926,-315
6.362921,-52,1910,-320
6.372689,-92,1944,-267
6.382457,-90,1955,-256
6.392457,-68,1935,-277
6.402225,-81,1933,-288
6.411993,-86,1949,-270
6.421761,-84,1953,-288
6.431529,-84,1940,-315
6.441529,-68,1933,-306
6.451267,-67,1946,-329
6.461035,-79,1951,-368
6.470803,-81,1912,-354
6.480571,-74,1931,-342
6.490571,-63,1976,-375
6.500339,-56,1908,-400
6.510107,-43,1869,-449
6.519875,-70,1917,-475
6.529643,-56,1894,-456
6.539643,-90,1921,-534
6.549411,-170,1906,-572
6.559149,151,1696,-588
6.568917,137,2019,-872
6.578685,-147,2153,-863
6.588685,214,1699,-670
6.598453,337,1987,-1034
6.608221,314,2183,-1081
6.617989,305,2028,-593
6.627757,-318,2447,-1161
6.637757,-745,3137,-2484
6.647525,-500,3672,-2200
6.657294,-349,3687,-699
6.667062,-697,3262,-495
6.676799,-1047,2987,-1477
6.686799,-1002,3101,-1813
6.696567,-727,3271,-1300
6.706335,-572,3199,-1156
6.716103,-586,2847,-1691
6.725871,-404,2476,-1997
6.735871,-40,2460,-1893
6.745639,241,2667,-1786
6.755408,339,2797,-1795
6.765176,266,2783,-2150
6.774944,244,2715,-2509
6.784944,333,2665,-2336
6.794712,328,2538,-2052
6.804480,226,2381,-2181
6.814248,166,2199,-2400
6.823985,142,2006,-2331
6.833985,121,1981,-2163
6.843753,78,2049,-2120
6.853522,24,2024,-2211
6.863290,8,1924,-2286
6.873058,60,1717,-2206
6.883058,160,1435,-2098
6.892826,196,1269,-2091
6.902594,114,1128,-2086
6.912362,32,1005,-2063
6.922130,41,932,-2034
6.932130,83,860,-1972
6.941898,105,905,-1895
6.951666,53,971,-1827
6.961434,46,1065,-1804
6.971202,210,1208,-1852
6.981202,289,1162,-1906
6.990940,248,983,-1906
7.000708,346,819,-1988
7.010476,455,721,-2123
7.020244,492,737,-2043
7.030244,667,732,-1547
7.040012,783,719,-1213
7.049780,542,858,-1581
7.059548,217,1012,-2066
7.069316,139,1028,-2102
7.079316,276,808,-1624
7.089084,339,524,-1479
7.098852,191,412,-2041
7.108620,30,312,-2290
7.118358,-52,301,-2177
7.128358,44,398,-1875
7.138126,301,471,-1186
7.147894,469,471,-715
7.157662,460,396,-827
7.167430,316,376,-1052
7.177430,216,392,-1036
7.187198,157,398,-1002
7.196966,132,458,-986
7.206704,324,651,-936
7.216472,530,915,-799
7.226472,603,1253,-517
7.236240,751,1362,-320
7.246008,690,1362,-370
7.255776,510,1373,-834
7.265544,1039,574,-1016
7.275544,1428,237,-772
7.285312,1139,980,-1109
7.295080,1110,1026,-1622
7.304848,1155,658,-2022
