;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-15, 18:24:25.411
;Uptime, 4,sec,  Vbat, 1218, mv, EOL, 1100, mv
;SampleRate, 50,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;Time, Ax, Ay, Az
15.596667,-1690,717,-1047
15.616170,-1681,324,-636
15.636170,-1741,244,-404
15.655704,-1895,715,-427
15.675237,-1954,498,-117
15.694740,-1872,123,124
15.714274,-1859,198,117
15.733777,-1907,-167,99
15.753311,-2145,-399,151
15.772814,-2391,-36,587
15.792348,-2034,-233,1265
15.812348,-1522,-743,1574
15.831882,-1541,-802,1426
15.851385,-1840,-749,1435
15.870918,-1772,-299,1430
15.890422,-1347,330,1246
15.909955,-1004,67,1483
15.929489,-843,-222,1781
15.948992,-747,116,1801
15.968526,-790,267,1869
15.988526,-963,449,1897
16.8029,-925,651,1851
16.27563,-1002,460,2083
16.47096,-1222,449,2451
16.66600,-1172,458,2444
16.86133,-911,7,1787
16.105636,-163,-177,1253
16.125170,610,-20,1544
16.144704,844,233,1660
16.164704,957,662,1381
16.184207,915,541,1573
16.203741,817,294,1758
16.223244,923,596,1412
16.242778,826,367,1576
16.262281,682,173,1803
16.281814,814,551,1528
16.301348,758,212,1819
16.320851,628,-72,2137
16.340851,758,308,1997
16.360385,990,217,1830
16.379919,958,153,1706
16.399422,726,940,1692
16.418956,921,1142,1564
16.438459,1128,399,1483
16.457992,1153,287,1494
16.477526,1105,514,1244
16.497029,744,596,1578
16.517029,971,987,1792
16.536563,1537,844,894
16.556097,1583,464,689
16.575600,1724,719,1199
16.595133,1756,919,1631
16.614667,1412,782,1785
16.634170,1549,289,1248
16.653704,1815,235,1010
16.673207,1698,601,1182
16.693207,1623,539,1132
16.712741,1556,533,1030
16.732244,1542,530,814
16.751778,1701,424,633
16.771311,1735,433,648
16.790845,1696,644,519
16.810348,1794,773,342
16.829882,1883,476,241
16.849416,1917,317,-47
16.869416,1951,380,-500
16.888919,2094,301,-918
16.908453,2194,283,-922
16.927956,2024,371,-599
16.947489,1678,428,-474
16.967023,1385,344,-631
16.986526,1630,46,-1111
17.6060,2065,-111,-1315
17.25594,1969,19,-1004
17.45594,1576,198,-1181
17.65097,1205,246,-1574
17.84631,1123,83,-1627
17.104134,1435,-61,-1752
17.123667,1514,-33,-1732
17.143201,1114,39,-1550
17.162704,858,92,-1734
17.182238,910,82,-1898
17.201772,792,76,-1752
17.221772,605,76,-1898
17.241275,596,14,-2122
17.260809,599,-33,-1977
17.280342,739,-75,-1925
17.299845,655,-54,-1932
17.319379,348,-43,-1877
17.338913,412,-122,-2052
17.358446,341,-86,-2070
17.377950,274,-38,-1916
17.397950,351,-40,-1891
17.417483,44,64,-1979
17.437017,-49,130,-2097
17.456520,-11,69,-2056
17.476054,-34,-20,-2052
17.495557,139,21,-2084
17.515091,-63,96,-2047
17.534624,-186,37,-2091
17.554128,24,3,-2068
17.574128,-106,5,-2025
17.593323,-275,-36,-2072
17.613223,-272,-75,-2104
17.632757,-302,-122,-2172
17.652260,-368,-95,-2104
17.671794,-536,7,-1806
17.691327,-716,58,-1695
17.710831,-854,16,-1800
17.730364,-1052,-75,-1807
17.749898,-1183,-143,-1750
17.769898,-1191,-217,-1686
17.789401,-1336,-197,-1518
17.808935,-1563,-77,-1377
17.828438,-1600,-70,-1443
17.847972,-1652,-218,-1386
17.867505,-1718,-297,-1143
17.887008,-1581,-177,-1036
17.906542,-1625,-68,-1034
17.926076,-1859,-218,-1070
17.946076,-1779,-495,-666
17.965579,-1768,-370,-142
17.985113,-2070,-138,-299
