;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-15, 16:29:11.412
;Uptime, 4,sec,  Vbat, 1412, mv, EOL, 1100, mv
;SampleRate, 100,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;Time, Ax, Ay, Az
6.404429,-2,2008,292
6.414429,-2,2005,292
6.424075,0,2005,305
6.433721,-2,2006,303
6.443398,-2,2001,298
6.453044,-4,1999,312
6.463044,-4,2014,312
6.472720,5,2017,298
6.482366,1,2008,305
6.492012,-2,2012,307
6.501689,-8,2015,307
6.511689,-8,1999,310
6.521335,1,1994,287
6.531011,-8,2005,291
6.540657,-9,2012,308
6.550303,3,2017,298
6.560303,1,2017,296
6.569980,-2,2008,294
6.579626,0,2005,299
6.588934,0,2003,298
6.599007,-2,1997,289
6.608653,-8,2005,299
6.618653,-9,2017,303
6.628329,-2,2012,299
6.637975,3,2003,305
6.647621,-8,1997,299
6.657298,-2,1997,296
6.667298,7,2008,303
6.676944,0,2005,299
6.686590,3,2008,307
6.696266,5,2014,310
6.705912,-2,2003,301
6.715912,-4,1999,307
6.725589,-4,1999,299
6.735235,0,2010,296
6.744881,-2,2015,292
6.754557,0,2001,283
6.764557,5,2001,291
6.774203,7,2021,292
6.783880,8,2026,296
6.793526,0,2015,301
6.803172,-2,2014,294
6.813172,3,2012,294
6.822848,3,2005,299
6.832494,1,2010,307
6.842140,3,2019,307
6.851817,1,2010,301
6.861817,-6,2001,301
6.871463,-8,2008,299
6.881139,-4,2014,296
6.890785,-2,2012,292
6.900431,0,2014,314
6.910431,-2,2010,333
6.920108,-2,1997,299
6.929754,0,1996,285
6.939430,-6,2001,294
6.949076,-8,2006,294
6.959076,-2,2014,303
6.968753,0,2019,305
6.978399,-2,2017,303
6.988075,-2,2005,291
6.997721,-6,2001,292
7.7721,-4,2014,303
7.17367,3,2019,294
7.27044,1,2003,298
7.36690,1,1990,303
7.46366,7,1999,298
7.56366,1,2001,307
7.66012,-6,2001,303
7.75658,0,2008,283
7.85335,0,2010,285
7.94981,0,2010,292
7.104981,5,2003,294
7.114657,0,2005,312
7.124303,-6,2015,303
7.133949,-2,2010,291
7.143626,0,2012,298
7.153626,-2,2014,292
7.163272,0,1997,296
7.172918,0,1999,301
7.182594,-8,2001,291
7.192240,-15,1997,296
7.202240,-6,2015,303
7.211917,5,2017,294
7.221563,5,2006,298
7.231209,0,2010,303
7.240855,0,2006,294
7.250855,1,2005,291
7.260531,-2,2005,299
7.270177,-4,1997,305
7.279854,0,2008,307
7.289500,3,2010,299
7.299500,0,1997,287
7.309146,3,2012,299
7.318822,-11,2005,296
7.328468,-31,1981,291
7.338145,-9,2001,307
7.348145,5,2019,298
7.357791,-6,2003,291
7.367468,-2,2008,307
7.377114,3,2022,308
7.386790,-2,2012,299
7.396790,-4,2003,303
7.406436,-4,2001,299
7.416082,-2,2005,287
7.425759,0,2014,301
7.435405,-4,2010,314
7.445405,-9,2001,299
7.455081,-11,2005,294
7.464727,-2,2003,296
